dist,url,area,name,type,spawns,coins,cost,icon,item,id,price,file,type,ytStart
0.0003162916944137974,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-45484.555&lng=3975.55&zoom=5,Map,Chest20_9041,Chest_C,BuyHealth+5_C,,,health,Max Health +5,Chest20,,chests,powerup,
0.000294811907797709,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-36796.465&lng=13052.906&zoom=5,Map,Chest21_10208,Chest_C,BuyWalletx2_C,,,wallet,Max Coins x2,Chest21,,chests,powerup,
0.00015469194001192956,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-24074.881&lng=-3682.034&zoom=5,Map,Chest22_11777,Chest_C,BuyHealth+5_C,,,health,Max Health +5,Chest22,,chests,powerup,140
0.00016312978945819036,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-27703.715&lng=29420.502&zoom=5,Map,Chest23_14291,Chest_C,BuySwordDamage+1_C,,,sword_damage,Sword Damage +1,Chest23,,chests,powerup,1916
0.0003217384409334198,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-29514.262&lng=18011.09&zoom=5,Map,Chest24_16178,Chest_C,BuyHealthRegenSpeed_C,,,health_regen_speed,Regeneration Speed x2,Chest24,,chests,powerup,1702
0.00014062500122236088,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-25290&lng=24135.619&zoom=5,Map,Chest25_692,Chest_C,BuyHealth+2_C,,,health,Max Health +2,Chest25,,chests,powerup,
0.0003529486558723753,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-38583.332&lng=-2698.985&zoom=5,Map,Chest27_4172,Chest_C,BuyHealth+5_C,,,health,Max Health +5,Chest27,,chests,powerup,390
0.000306285871509869,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-6981.543&lng=8050.612&zoom=5,Map,Chest28_4997,Chest_C,BuyHealthRegenSpeed_C,,,health_regen_speed,Regeneration Speed x2,Chest28,,chests,powerup,
0.0003977475665885719,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-36769.863&lng=13286.137&zoom=5,Map,Chest29_7214,Chest_C,BuySwordHoly1_C,,,sword_holy,Holy Sword,Chest29,,chests,powerup,
0.0004062499997067229,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-21894.641&lng=16576.66&zoom=5,Map,Chest31_9005,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,Chest31,,chests,powerup,2054
0.00010232958584338246,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-39510.379&lng=-3131.217&zoom=5,Map,Chest32_1454,Chest_C,BuySwordRange25_C,,,sword_damage,Sword Range  +25%,Chest32,,chests,powerup,
0.00016179432998497713,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-35592.91&lng=-748.743&zoom=5,Map,Chest33_1094,Chest_C,BuyHealth+5_C,,,health,Max Health +5,Chest33,,chests,powerup,
0.0006298638859653751,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-19473.773&lng=3023.561&zoom=5,Map,Chest35_2137,Chest_C,BuySwordCriticalDamage_C,,,sword_damage,Sword Critical Damage,Chest35,,chests,powerup,530
0.000449880626605582,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-27931.107&lng=23444.715&zoom=5,Map,Chest36_4639,Chest_C,BuyHealth+5_C,,,health,Max Health +5,Chest36,,chests,powerup,2168
0.00048569628163659895,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-24664.773&lng=13408.884&zoom=5,Map,Chest37_1815,Chest_C,BuyEnemiesLoot_C,,,loot,Loot,Chest37,,chests,powerup,433
0.00010626148971893964,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-41894.836&lng=10113.163&zoom=5,Map,Chest38_3995,Chest_C,BuyHealthRegenMax5_C,,,health_regen_max,Health Regeneration +5,Chest38,,chests,powerup,
0.0003979201606055818,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-41104.504&lng=1580.954&zoom=5,Map,Chest39_5860,Chest_C,BuyHealth+5_C,,,health,Max Health +5,Chest39,,chests,powerup,
0.00017815241097580138,https://supragamescommunity.github.io/maps/#mapId=sl&lat=29591.244&lng=7846.037&zoom=5,Map,Chest40_8,Chest_C,BuySwordDamage+3_C,,,sword_damage,Sword Damage +3,Chest40,,chests,powerup,
0.0005865101350968805,https://supragamescommunity.github.io/maps/#mapId=sl&lat=32351.225&lng=66436.773&zoom=5,Map,Chest41_2,Chest_C,BuyGunComboDamage+25_C,,,gun_upgrade,Combo Damage +25,Chest41,,chests,powerup,
0.0003878809868234174,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-11545.776&lng=25739.547&zoom=5,Map,Chest43,Chest_C,BuyHealth+5_C,,,health,Max Health +5,Chest43,,chests,powerup,
0.000359714514979343,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-20127.658&lng=-30162.654&zoom=5,Map,Chest44_2721,Chest_C,BuySmashdown_C,,,shoes,Stomp Shoes,Chest44,,chests,powerup,4649
0.00042071600088164986,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-26324.574&lng=-29171.682&zoom=5,Map,Chest45_4075,Chest_C,BuyHealth+5_C,,,health,Max Health +5,Chest45,,chests,powerup,
0.0002871093752219167,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-37777&lng=-2191.606&zoom=5,Map,Chest46,Chest_C,BuyHealthRegenMax5_C,,,health_regen_max,Health Regeneration +5,Chest46,,chests,powerup,
0.0002851294924976925,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-16193.373&lng=-29697.012&zoom=5,Map,Chest51_1360,Chest_C,BuySwordDamage+02_C,,,sword_damage,Sword Damage +2,Chest51,,chests,powerup,
0.00019764235624545232,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-42995.211&lng=-51711.617&zoom=5,Map,Chest53_1192,Chest_C,BuySwordCriticalDamageChance_C,,,sword_damage,Sword Critical Damage Chance +5%,Chest53,,chests,powerup,
0.00039435716980945563,https://supragamescommunity.github.io/maps/#mapId=sl&lat=24147.111&lng=-27786.301&zoom=5,Map,Chest54_8402,Chest_C,BuySmashdownDamage+33_C,,,stomp_damage,Stomp Damage +33%,Chest54,,chests,powerup,
0.00043365093271926114,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-15953.238&lng=-2269.962&zoom=5,Map,Chest55_3907,Chest_C,BuyGunDamage+5_C,,,gun_upgrade,Gun Damage +5,Chest55,,chests,powerup,5113
0.0005376453285067473,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-33068.102&lng=-37006.82&zoom=5,Map,Chest56_5023,Chest_C,BuyGunAltDamagex2_C,,,gun_upgrade,Gun Alt Damage x2,Chest56,,chests,powerup,
0.00041013764853406633,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-29244.178&lng=-23865.82&zoom=5,Map,Chest57_1073,Chest_C,BuySwordCriticalDamageChance_C,,,sword_damage,Sword Critical Damage Chance +5%,Chest57,,chests,powerup,
0.00032780513578374267,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-34425.426&lng=-3210.875&zoom=5,Map,Chest58,Chest_C,BuySmashdownDamage+33_C,,,stomp_damage,Stomp Damage +33%,Chest58,,chests,powerup,
0.00047396593566834675,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-36866.691&lng=1377.625&zoom=5,Map,Chest59,Chest_C,BuySmashdownDamage+33_C,,,stomp_damage,Stomp Damage +33%,Chest59,,chests,powerup,
0.00045069390763295377,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-47549.594&lng=-10899.859&zoom=5,Map,Chest61_2816,Chest_C,BuyHealthRegenMax5_C,,,health_regen_max,Health Regeneration +5,Chest61,,chests,powerup,5909
0.00031405861359731465,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-38836.055&lng=-24820.957&zoom=5,Map,Chest62_3729,Chest_C,BuyGunCoin_C,,,gun_upgrade,Gun Picks Up Coins,Chest62,,chests,powerup,
0.0002499999973224476,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-44794.406&lng=-38748.125&zoom=5,Map,Chest63_1565,Chest_C,BuyHealthRegenMax5_C,,,health_regen_max,Health Regeneration +5,Chest63,,chests,powerup,6561
0.0002795084941938791,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-47662.922&lng=-56299.906&zoom=5,Map,Chest65_5150,Chest_C,BuyGunAltDamagex2_C,,,gun_upgrade,Gun Alt Damage x2,Chest65,,chests,powerup,
0.0004697905087285565,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-44774.105&lng=-26061.168&zoom=5,Map,Chest66_7106,Chest_C,BuyGunCriticalDamageChance_C,,,gun_upgrade,Gun Fire Critical Damage Chance +5%,Chest66,,chests,powerup,
0.0005331423110545127,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-15275.763&lng=9820.477&zoom=5,Map,Chest67,Chest_C,BuySmashdownRadius+_C,,,stomp_damage,Stomp Radius +55cm,Chest67,,chests,powerup,
0.0003316001333770661,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-20955.08&lng=-3873.045&zoom=5,Map,Chest68,Chest_C,BuySwordCriticalDamageChance_C,,,sword_damage,Sword Critical Damage Chance +5%,Chest68,,chests,powerup,
0.0002688226621388415,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-45261.926&lng=-47174.035&zoom=5,Map,Chest70,Chest_C,BuySwordDamage+02_C,,,sword_damage,Sword Damage +2,Chest70,,chests,powerup,
0.0002191768291492686,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-25946.324&lng=2982.636&zoom=5,Map,Chest71,Chest_C,BuyHealth+5_C,,,health,Max Health +5,Chest71,,chests,powerup,191
0.00046140072135768067,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-39136.926&lng=21131.691&zoom=5,Map,Chest72_2,Chest_C,BuySwordRefireRate-33_C,,,sword_speed,Sword 33% Faster,Chest72,,chests,powerup,
0.0005640711559381951,https://supragamescommunity.github.io/maps/#mapId=sl&lat=24735.771&lng=6647.054&zoom=5,Map,Chest73_1605,Chest_C,BuyGunDamage+5_C,,,gun_upgrade,Gun Damage +5,Chest73,,chests,powerup,
0.00032364475005538043,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-28450.926&lng=-294.413&zoom=5,Map,Chest74,Chest_C,BuySwordCriticalDamageChance_C,,,sword_damage,Sword Critical Damage Chance +5%,Chest74,,chests,powerup,
0.0003535533893790823,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-33032.781&lng=23031.281&zoom=5,Map,Chest75,Chest_C,BuySmashdownDamage+33_C,,,stomp_damage,Stomp Damage +33%,Chest75,,chests,powerup,22414
0.00045448677529283523,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-24717.936&lng=-1688.936&zoom=5,Map,Chest76,Chest_C,BuySwordDamage+3_C,,,sword_damage,Sword Damage +3,Chest76,,chests,powerup,
0.00044414595021747915,https://supragamescommunity.github.io/maps/#mapId=sl&lat=42475.238&lng=-35746.152&zoom=5,Map,Chest77_4,Chest_C,BuyForceBeam_C,,,beam,Force Beam,Chest77,,chests,powerup,11506
0.0004550068667048172,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-38364.148&lng=-58152.453&zoom=5,Map,Chest78_7640,Chest_C,BuySwordDamage+02_C,,,sword_damage,Sword Damage +2,Chest78,,chests,powerup,7770
0.00021413234514193157,https://supragamescommunity.github.io/maps/#mapId=sl&lat=3897.544&lng=5326.137&zoom=5,Map,Chest79_2,Chest_C,BuySwordDamage+02_C,,,sword_damage,Sword Damage +2,Chest79,,chests,powerup,
0.0005466517386543497,https://supragamescommunity.github.io/maps/#mapId=sl&lat=39385.262&lng=-36217.895&zoom=5,Map,Chest81,Chest_C,BuyForceCubeStomp_C,,,force_cube,Force Cube Stomp,Chest81,,chests,powerup,11795
0.0005721822943945304,https://supragamescommunity.github.io/maps/#mapId=sl&lat=16674.77&lng=-17126.389&zoom=5,Map,Chest82_4377,Chest_C,BuyCoinMagnet_C,,,loot,Coin Magnet,Chest82,,chests,powerup,
0.0004419417376242067,https://supragamescommunity.github.io/maps/#mapId=sl&lat=38106.727&lng=-41437.039&zoom=5,Map,Chest83_1920,Chest_C,BuySwordCriticalDamageChance_C,,,sword_damage,Sword Critical Damage Chance +5%,Chest83,,chests,powerup,12104
0.00043645242964566094,https://supragamescommunity.github.io/maps/#mapId=sl&lat=32020.305&lng=-14410.388&zoom=5,Map,Chest84_3197,Chest_C,BuySwordHoly2_C,,,sword_holy,Holy Sword,Chest84,,chests,powerup,
0.0,https://supragamescommunity.github.io/maps/#mapId=sl&lat=27460&lng=19250&zoom=5,Map,Chest86_2441,Chest_C,BuyHealth+15_C,,,health,Max Health +15,Chest86,,chests,powerup,
0.00025435657238616485,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-38503.133&lng=-26623.299&zoom=5,Map,Chest87,Chest_C,BuyGunCriticalDamageChance_C,,,gun_upgrade,Gun Fire Critical Damage Chance +5%,Chest87,,chests,powerup,
0.000574524261278113,https://supragamescommunity.github.io/maps/#mapId=sl&lat=36871.316&lng=-56068.816&zoom=5,Map,Chest88_1696,Chest_C,BuyHealth+15_C,,,health,Max Health +15,Chest88,,chests,powerup,14549
0.00028811076574250944,https://supragamescommunity.github.io/maps/#mapId=sl&lat=52174.012&lng=-69602.711&zoom=5,Map,Chest89_3036,Chest_C,BuySwordDamage+3_C,,,sword_damage,Sword Damage +3,Chest89,,chests,powerup,
0.0005038911070305301,https://supragamescommunity.github.io/maps/#mapId=sl&lat=39459.094&lng=-36709.477&zoom=5,Map,Chest90_2137,Chest_C,BuyHealth+5_C,,,health,Max Health +5,Chest90,,chests,powerup,
0.00048462694992754303,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-13819.646&lng=-29499.791&zoom=5,Map,Chest91,Chest_C,BuyGunDamage+5_C,,,gun_upgrade,Gun Damage +5,Chest91,,chests,powerup,
0.00028233298476747914,https://supragamescommunity.github.io/maps/#mapId=sl&lat=11155.128&lng=8075.155&zoom=5,Map,Chest92,Chest_C,BuyGunHoly1_C,,,gun_upgrade,Gun Destroy Wooden Graves,Chest92,,chests,powerup,
0.000612571742509367,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-23146.896&lng=27421.516&zoom=5,Map,Chest93_3307,Chest_C,BuyGunDamage+5_C,,,gun_upgrade,Gun Damage +5,Chest93,,chests,powerup,
0.0004879061052055931,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-18745.646&lng=-4666.815&zoom=5,Map,Chest94,Chest_C,BuySmashdownRadius+_C,,,stomp_damage,Stomp Radius +55cm,Chest94,,chests,powerup,
0.00017677669340332143,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-44290.797&lng=-43824.047&zoom=5,Map,Chest95_6394,Chest_C,BuySmashdownRadius+_C,,,stomp_damage,Stomp Radius +55cm,Chest95,,chests,powerup,
0.00022534695532996755,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-51346.297&lng=-48456.258&zoom=5,Map,Chest96_8035,Chest_C,BuySmashdownRadius+_C,,,stomp_damage,Stomp Radius +55cm,Chest96,,chests,powerup,
0.00016828639808279283,https://supragamescommunity.github.io/maps/#mapId=sl&lat=60180.215&lng=-54282.664&zoom=5,Map,Chest97_9186,Chest_C,BuySmashdownRadius+_C,,,stomp_damage,Stomp Radius +55cm,Chest97,,chests,powerup,13691
0.0004250459503167337,https://supragamescommunity.github.io/maps/#mapId=sl&lat=41498.156&lng=-53865.473&zoom=5,Map,Chest98_10407,Chest_C,BuySmashdownRadius+_C,,,stomp_damage,Stomp Radius +55cm,Chest98,,chests,powerup,
0.0006002928967957136,https://supragamescommunity.github.io/maps/#mapId=sl&lat=58460.355&lng=-39243.766&zoom=5,Map,Chest99_2116,Chest_C,BuyHealthRegenSpeed_C,,,health_regen_speed,Regeneration Speed x2,Chest99,,chests,powerup,
0.00015934435666623036,https://supragamescommunity.github.io/maps/#mapId=sl&lat=39146.715&lng=-17795.332&zoom=5,Map,Chest100_2221,Chest_C,BuySmashdownRadius+_C,,,stomp_damage,Stomp Radius +55cm,Chest100,,chests,powerup,
0.00041875291624177623,https://supragamescommunity.github.io/maps/#mapId=sl&lat=43893.934&lng=-15900.579&zoom=5,Map,Chest101_2025,Chest_C,BuyGunComboDamage+25_C,,,gun_upgrade,Combo Damage +25,Chest101,,chests,powerup,
0.00042042575332281313,https://supragamescommunity.github.io/maps/#mapId=sl&lat=63076.57&lng=-64200.488&zoom=5,Map,Chest102_2567,Chest_C,BuyGunComboDamage+25_C,,,gun_upgrade,Combo Damage +25,Chest102,,chests,powerup,13582
0.0005423923430383742,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-5707.309&lng=-12871.307&zoom=5,Map,Chest103_3711,Chest_C,BuyGunDamage+1_C,,,gun_upgrade,Gun Damage +1,Chest103,,chests,powerup,
0.00047108791659505157,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-17135.998&lng=-34467.23&zoom=5,Map,Chest104_6073,Chest_C,BuyGunDamage+1_C,,,gun_upgrade,Gun Damage +1,Chest104,,chests,powerup,
0.00042904781901520944,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-16791.982&lng=-18221.795&zoom=5,Map,Chest105_6706,Chest_C,BuyGunDamage+1_C,,,gun_upgrade,Gun Damage +1,Chest105,,chests,powerup,
0.0003644344882768451,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-37686.992&lng=-65869.32&zoom=5,Map,Chest106_8060,Chest_C,BuyGunDamage+1_C,,,gun_upgrade,Gun Damage +1,Chest106,,chests,powerup,
0.00017677669436798625,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-27832.703&lng=-2740.547&zoom=5,Map,Chest107_9218,Chest_C,BuyGunComboDamage+25_C,,,gun_upgrade,Combo Damage +25,Chest107,,chests,powerup,
0.0005140245050789522,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-23492.605&lng=12744.009&zoom=5,Map,Chest108_10670,Chest_C,BuyHealth+5_C,,,health,Max Health +5,Chest108,,chests,powerup,
0.00027929687485084287,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-38824.625&lng=-2867.939&zoom=5,Map,Chest109,Chest_C,BuyGunComboDamage+25_C,,,gun_upgrade,Combo Damage +25,Chest109,,chests,powerup,
0.00035630482195160275,https://supragamescommunity.github.io/maps/#mapId=sl&lat=51285.051&lng=-44251.363&zoom=5,Map,Chest110,Chest_C,BuySwordDamage+1_C,,,sword_damage,Sword Damage +1,Chest110,,chests,powerup,
0.0002379929093977433,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-33359.746&lng=-54718.449&zoom=5,Map,Chest111_3,Chest_C,BuySwordDamage+1_C,,,sword_damage,Sword Damage +1,Chest111,,chests,powerup,
0.0002816836936642688,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-39082.746&lng=525.322&zoom=5,Map,Chest112,Chest_C,BuyHealth+5_C,,,health,Max Health +5,Chest112,,chests,powerup,
0.0002658833763978861,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-26443.373&lng=2568.157&zoom=5,Map,Chest113,Chest_C,BuySwordDamage+3_C,,,sword_damage,Sword Damage +3,Chest113,,chests,powerup,
0.00048538201858096795,https://supragamescommunity.github.io/maps/#mapId=sl&lat=34034.941&lng=25784.553&zoom=5,Map,Chest114,Coin:Chest_C,,varies,,chest_coin,Coins (Varies),Chest114,,chests,coin,17953
9.40749600758411e-05,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-43593.789&lng=-15185.253&zoom=5,Map,Chest116,Chest_C,BuyGunDamage+5_C,,,gun_upgrade,Gun Damage +5,Chest116,,chests,powerup,
0.0,https://supragamescommunity.github.io/maps/#mapId=sl&lat=19336&lng=19598&zoom=5,Map,Chest117_2,Chest_C,BuyHealth+2_C,,,health,Max Health +2,Chest117,,chests,powerup,
0.0003148592564511588,https://supragamescommunity.github.io/maps/#mapId=sl&lat=7147.971&lng=51670.094&zoom=5,Map,Chest118_2,Chest_C,BuyGunDamage+5_C,,,gun_upgrade,Gun Damage +5,Chest118,,chests,powerup,20157
0.0005856770262253225,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-19590.268&lng=44702.309&zoom=5,Map,Chest119_2,Chest_C,BuyForceCubeBeam_C,,,force_beam_upgrade,Force Beam/Cube Compatibility,Chest119,,chests,powerup,19312
0.00016312978597363863,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-13930.877&lng=35871.41&zoom=5,Map,Chest120_2,Chest_C,BuyHealth+5_C,,,health,Max Health +5,Chest120,,chests,powerup,
0.0002795084958208327,https://supragamescommunity.github.io/maps/#mapId=sl&lat=10624.031&lng=39585.828&zoom=5,Map,Chest121_2,Chest_C,BuyTranslocatorDamagex3_C,,,translocator_damage,Translocator Damage x2,Chest121,,chests,powerup,20829
0.0005813360989395382,https://supragamescommunity.github.io/maps/#mapId=sl&lat=15619.442&lng=51301.273&zoom=5,Map,Chest122_2,Chest_C,BuyTranslocatorShotForce_C,,,translocator_distance,Translocator Shot Force x2,Chest122,,chests,powerup,21259
0.0004192627486121098,https://supragamescommunity.github.io/maps/#mapId=sl&lat=12290.258&lng=51140.766&zoom=5,Map,Chest123_5,Chest_C,BuyGunComboDamage+25_C,,,gun_upgrade,Combo Damage +25,Chest123,,chests,powerup,
0.00031563370271471054,https://supragamescommunity.github.io/maps/#mapId=sl&lat=2748.135&lng=40305.867&zoom=5,Map,Chest124_8,Chest_C,BuyTranslocatorCoolDownHalf_C,,,translocator_cooldown,Translocator Cooldown 50%,Chest124,,chests,powerup,
0.0003762998292760684,https://supragamescommunity.github.io/maps/#mapId=sl&lat=16012.363&lng=38553.406&zoom=5,Map,Chest125_2,Chest_C,BuyTranslocatorDamagex3_C,,,translocator_damage,Translocator Damage x2,Chest125,,chests,powerup,
0.0004226158138809539,https://supragamescommunity.github.io/maps/#mapId=sl&lat=20044.039&lng=-7045.003&zoom=5,Map,Chest126,Chest_C,BuyHealth+5_C,,,health,Max Health +5,Chest126,,chests,powerup,
0.0004903860903489193,https://supragamescommunity.github.io/maps/#mapId=sl&lat=25215.561&lng=23898.383&zoom=5,Map,Chest130,Chest_C,BuyGunAltDamagex2_C,,,gun_upgrade,Gun Alt Damage x2,Chest130,,chests,powerup,
0.00048538201694141845,https://supragamescommunity.github.io/maps/#mapId=sl&lat=9021.771&lng=53784.457&zoom=5,Map,Chest133,Chest_C,BuyGunDamage+5_C,,,gun_upgrade,Gun Damage +5,Chest133,,chests,powerup,
0.0003753253828827334,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-37658.641&lng=28638.166&zoom=5,Map,Chest134_13,Chest_C,BuySwordDamage+1_C,,,sword_damage,Sword Damage +1,Chest134,,chests,powerup,
0.00032211762774254487,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-41590.078&lng=-28214.529&zoom=5,Map,Chest135,Chest_C,BuyGunComboDamage+25_C,,,gun_upgrade,Combo Damage +25,Chest135,,chests,powerup,
0.0002717582366738147,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-11139.913&lng=13519.489&zoom=5,Map,Chest138_5,Chest_C,BuyGunDamage+5_C,,,gun_upgrade,Gun Damage +5,Chest138,,chests,powerup,
0.00047037478799237986,https://supragamescommunity.github.io/maps/#mapId=sl&lat=30531.195&lng=8227.36&zoom=5,Map,Chest139,Chest_C,BuySwordCriticalDamageChance_C,,,sword_damage,Sword Critical Damage Chance +5%,Chest139,,chests,powerup,
0.0004645646485171742,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-39472.445&lng=-8026.848&zoom=5,Map,Chest142,Chest_C,BuyWalletx15_C,,,wallet,Max Coins x1.5,Chest142,,chests,powerup,
0.0004474319090887425,https://supragamescommunity.github.io/maps/#mapId=sl&lat=4337.059&lng=-32797.258&zoom=5,Map,Chest143,Chest_C,BuyGunSplashDamage_C,,,gun_upgrade,Gun Splash Damage,Chest143,,chests,powerup,
0.0002209708641817123,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-47494.66&lng=-47968.09&zoom=5,Map,Chest144,Chest_C,BuySwordDamage+1_C,,,sword_damage,Sword Damage +1,Chest144,,chests,powerup,
0.00022750343435183826,https://supragamescommunity.github.io/maps/#mapId=sl&lat=-41458.199&lng=-60588.039&zoom=5,Map,Chest145_2,Chest_C,BuyBelt_C,,,belt,Float Buckle,Chest145,,chests,powerup,7754
