dist,url,area,name,type,spawns,coins,cost,icon,item,id,price,file,type,ytStart
0.5951680200680134,https://supragamescommunity.github.io/maps/#mapId=siu&lat=11354.403&lng=-216.749&zoom=5,DLC2_SecretLavaArea,SecretLavaArea_Chest08,Coin:Chest_C,,10,,chest_coin,10,,,chests,coin,11455
0.0004799375001826809,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-47905.055&lng=2016.052&zoom=5,DLC2_Complete,ChestArea13,Coin:Chest_C,,20,,chest_coin,20,,,chests,coin,8278
0.00037439424596976035,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-46094.836&lng=2748.828&zoom=5,DLC2_Complete,Chest17,Coin:Chest_C,,23,,chest_coin,23,,,chests,coin,8133
2.1683577158889036,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-3840.08&lng=4182.839&zoom=5,DLC2_SecretLavaArea,Chest_2,Coin:Chest_C,,5,,chest_coin,5,,,chests,coin,10374
0.0002600518274955993,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-49982.949&lng=5240.756&zoom=5,DLC2_Complete,ChestArea12,Coin:Chest_C,,1,,chest_coin,1,,,chests,coin,2178
0.0005702723674108657,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-36158.012&lng=7113.792&zoom=5,DLC2_Complete,ChestArea3_44,Coin:Chest_C,,20,,chest_coin,20,,,chests,coin,8866
1.5895054520487784,https://supragamescommunity.github.io/maps/#mapId=siu&lat=5021.271&lng=8732.598&zoom=5,DLC2_SecretLavaArea,Chest4_2,Coin:Chest_C,,50,,chest_coin,50,,,chests,coin,11533
0.00035467373268988523,https://supragamescommunity.github.io/maps/#mapId=siu&lat=11461.752&lng=10586.735&zoom=5,DLC2_Complete,ChestArea1_12,Coin:Chest_C,,3,,chest_coin,3,,,chests,coin,5671
0.000449880626605582,https://supragamescommunity.github.io/maps/#mapId=siu&lat=11365.66&lng=13047.482&zoom=5,DLC2_Complete,ChestArea1_15,Coin:Chest_C,,2,,chest_coin,2,,,chests,coin,432
0.00034938562376207716,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-33326.789&lng=16760.277&zoom=5,DLC2_Complete,Chest_6,Coin:Chest_C,,5,,chest_coin,5,,,chests,coin,8916
0.0005108682107539261,https://supragamescommunity.github.io/maps/#mapId=siu&lat=20434.73&lng=18115.783&zoom=5,DLC2_Complete,ChestArea1_0,Coin:Chest_C,,10,,chest_coin,10,,,chests,coin,5085
0.00042454306852076447,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-11487.476&lng=18744.621&zoom=5,DLC2_Complete,Chest2_2,Coin:Chest_C,,5,,chest_coin,5,,,chests,coin,6100
0.0005131480511611775,https://supragamescommunity.github.io/maps/#mapId=siu&lat=4689.746&lng=19119.389&zoom=5,DLC2_Complete,ChestArea1_13,Coin:Chest_C,,20,,chest_coin,20,,,chests,coin,5619
0.0004744445783917306,https://supragamescommunity.github.io/maps/#mapId=siu&lat=19796.314&lng=19971.494&zoom=5,DLC2_Complete,ChestArea1_7,Coin:Chest_C,,3,,chest_coin,3,,,chests,coin,330
0.00024067065399855728,https://supragamescommunity.github.io/maps/#mapId=siu&lat=7001.55&lng=21157.369&zoom=5,DLC2_Complete,ChestArea1_10,Coin:Chest_C,,15,,chest_coin,15,,,chests,coin,5641
0.0005601622428775406,https://supragamescommunity.github.io/maps/#mapId=siu&lat=9784.935&lng=23262.182&zoom=5,DLC2_Complete,ChestArea1_8,Coin:Chest_C,,2,,chest_coin,2,,,chests,coin,643
0.00041013764853406633,https://supragamescommunity.github.io/maps/#mapId=siu&lat=6531.553&lng=25710.93&zoom=5,DLC2_Complete,ChestArea1_3,Coin:Chest_C,,4,,chest_coin,4,,,chests,coin,643
5.240784367819832e-05,https://supragamescommunity.github.io/maps/#mapId=siu&lat=8250.876&lng=26657.373&zoom=5,DLC2_Complete,ChestArea1_46,Coin:Chest_C,,15,,chest_coin,15,,,chests,coin,5558
0.0005321683247512646,https://supragamescommunity.github.io/maps/#mapId=siu&lat=11198.027&lng=27564.934&zoom=5,DLC2_Complete,ChestArea1_79,Coin:Chest_C,,5,,chest_coin,5,,,chests,coin,5130
0.0005070306484834332,https://supragamescommunity.github.io/maps/#mapId=siu&lat=11080.613&lng=27781.268&zoom=5,DLC2_Complete,ChestArea1,Coin:Chest_C,,3,,chest_coin,3,,,chests,coin,5130
0.0004821648166920738,https://supragamescommunity.github.io/maps/#mapId=siu&lat=8049.026&lng=29876.695&zoom=5,DLC2_Complete,ChestArea1_14,Coin:Chest_C,,10,,chest_coin,10,,,chests,coin,5285
0.0,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-47940&lng=34509&zoom=5,DLC2_Complete,Chest7_8,Coin:Chest_C,,10,,chest_coin,10,,,chests,coin,9204
0.0004005001790430446,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-18218.369&lng=35279.266&zoom=5,DLC2_Complete,ChestArea2_68,Coin:Chest_C,,10,,chest_coin,10,,,chests,coin,7981
0.00018221724413842254,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-41082.285&lng=39080.246&zoom=5,DLC2_Complete,ChestArea4_41,Coin:Chest_C,,15,,chest_coin,15,,,chests,coin,9138
0.00042042575332281313,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-51068.887&lng=39951.82&zoom=5,DLC2_Complete,Chest13_20,Coin:Chest_C,,3,,chest_coin,3,,,chests,coin,9222
0.0004550068667048172,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-47385.148&lng=43071.547&zoom=5,DLC2_Complete,Chest12_17,Coin:Chest_C,,3,,chest_coin,3,,,chests,coin,9236
470.2763615074096,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-46598.211&lng=44918.484&zoom=5,DLC2_Complete,Chest9_8,Coin:Chest_C,,8,,chest_coin,8,,,chests,coin,9970
0.0004759858187954866,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-47735.117&lng=46173.523&zoom=5,DLC2_Complete,ChestArea4_34,Coin:Chest_C,,10,,chest_coin,10,,,chests,coin,9302
0.0006643841140515644,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-52545.312&lng=46677.852&zoom=5,DLC2_Complete,ChestArea4_56,Coin:Chest_C,,15,,chest_coin,15,,,chests,coin,9529
8.838835184653968e-05,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-61681.461&lng=48399.789&zoom=5,DLC2_Complete,Chest6_5,Coin:Chest_C,,10,,chest_coin,10,,,chests,coin,9361
0.0,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-25058&lng=48902&zoom=5,DLC2_Complete,ChestArea2_59,Coin:Chest_C,,30,,chest_coin,30,,,chests,coin,7802
0.0003493856201827793,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-61867.539&lng=49862.848&zoom=5,DLC2_Complete,Chest10_11,Coin:Chest_C,,8,,chest_coin,8,,,chests,coin,9361
0.00022534695532996755,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-46995.422&lng=50307.383&zoom=5,DLC2_Complete,ChestArea4_37,Coin:Chest_C,,20,,chest_coin,20,,,chests,coin,9941
0.0002728788942630562,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-10059.072&lng=56225.039&zoom=5,DLC2_Complete,ChestArea2_1,Coin:Chest_C,,10,,chest_coin,10,,,chests,coin,7754
0.0004982880869076024,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-8821.514&lng=58534.516&zoom=5,DLC2_Complete,ChestArea2_57,Coin:Chest_C,,10,,chest_coin,10,,,chests,coin,7265
0.000455006867204532,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-14887.922&lng=59699.773&zoom=5,DLC2_Complete,ChestArea2_6,Coin:Chest_C,,20,,chest_coin,20,,,chests,coin,7095
0.0,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-6840&lng=60404&zoom=5,DLC2_Complete,BP_Area2_Uncloged_Quest_10,Coin:BP_Area2_Uncloged_Quest_C,,30,,chest_coin,30,,,chests,coin,7311
0.0002643581897491324,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-16146.837&lng=61325.906&zoom=5,DLC2_Complete,ChestArea2_5,Coin:Chest_C,,10,,chest_coin,10,,,chests,coin,7034
0.0004545371310882144,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-11787.983&lng=63917.699&zoom=5,DLC2_Complete,ChestArea2,Coin:Chest_C,,10,,chest_coin,10,,,chests,coin,7182
0.0005563904311670687,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-13131.227&lng=64329.223&zoom=5,DLC2_Complete,ChestArea2_16,Coin:Chest_C,,9,,chest_coin,9,,,chests,coin,7182
81.42195080490258,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-21548&lng=-48480&zoom=5,DLC2_Complete,Chest15_2,Coin:Chest_C,,1,,chest_coin,1,,,chests,coin,
240.97392751338637,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-1656&lng=-51152&zoom=5,DLC2_Complete,ChestAreaEnd_76,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,4428
138.9159727875387,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-4392&lng=-47076&zoom=5,DLC2_Complete,ChestAreaEnd_73,Chest_C,BP_BuyGunCapacity+3shots_C,,,gun_upgrade,Ammo Capacity+,,,chests,powerup,4670
298.1137206405,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-7040&lng=-42304&zoom=5,DLC2_Complete,ChestAreaEnd_74,Chest_C,BP_BuyBoomeraxeDistance_C,,,boomeraxe_throw_distance,Thrown Distance +,,,chests,powerup,4780
135.21847557426167,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-18652&lng=-26344&zoom=5,DLC2_FinalBoss,Chest_2,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,10166
371.11109137627045,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-24432&lng=-21696&zoom=5,DLC2_FinalBoss,Chest2_2,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,10143
34.605297258500954,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-1642&lng=-16798&zoom=5,DLC2_SecretLavaArea,Chest3,Chest_C,BuyHealthRegenMax+1_C,,,health_regen_max,Regeneration +1,,,chests,powerup,10855
492.86640510543543,https://supragamescommunity.github.io/maps/#mapId=siu&lat=2184&lng=-14512&zoom=5,DLC2_SecretLavaArea,SecretLavaArea_Chest12,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,10855
128.5849046974654,https://supragamescommunity.github.io/maps/#mapId=siu&lat=592&lng=-4526&zoom=5,DLC2_SecretLavaArea,SecretLavaArea_Chest10,Chest_C,BuyCritChance+5_C,,,sword_damage,Critical Chance +5%,,,chests,powerup,11158
289.09032943503144,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-37656&lng=-2252&zoom=5,DLC2_Complete,ChestArea3_25,Chest_C,BuyCritChance+5_C,,,sword_damage,Critical Chance +5%,,,chests,powerup,8390
350.501919881267,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-46368&lng=-1820&zoom=5,DLC2_Complete,ChestArea15,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,8173
561.1808159486743,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-36240&lng=-1632&zoom=5,DLC2_Complete,ChestArea3_22,Chest_C,BuyHealthRegenSpeed_C,,,health_regen_speed,Regeneration Speed x2,,,chests,powerup,8552
111.73143862713556,https://supragamescommunity.github.io/maps/#mapId=siu&lat=6792&lng=-1440&zoom=5,DLC2_SecretLavaArea,SecretLavaArea_Chest02,Chest_C,BP_BuyBoomeraxePenetration_C,,,boomeraxe_penetration,Thrown Penetration +,,,chests,powerup,10623
36.953285640343196,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-51660&lng=-1226&zoom=5,DLC2_Complete,ChestArea11,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,8303
257.0483605270771,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-36496&lng=-952&zoom=5,DLC2_Complete,ChestArea3_27,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,8772
370.58551801382544,https://supragamescommunity.github.io/maps/#mapId=siu&lat=11336&lng=-828&zoom=5,DLC2_SecretLavaArea,SecretLavaArea_Chest07,Chest_C,BP_BuyGunDamage+100pct_C,,,gun_damage,Gun Damage +100%,,,chests,powerup,11455
96.51448922790145,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-27220&lng=-508&zoom=5,DLC2_Complete,ChestTown_18,Chest_C,BP_Purchase_Pickaxe_Range+_C,,,boomeraxe_range,Pickaxe Swing Range +,,,chests,powerup,5995
634.4947143258248,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-35904&lng=-352&zoom=5,DLC2_Complete,ChestArea3_23,Chest_C,BP_BuyBoomeraxeDistance_C,,,boomeraxe_throw_distance,Thrown Distance +,,,chests,powerup,8552
77.05869997000397,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-40328&lng=-120&zoom=5,DLC2_Complete,ChestArea3_26,Chest_C,BP_BuyGunCapacity+3shots_C,,,gun_upgrade,Ammo Capacity+,,,chests,powerup,8405
322.7956009613514,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-39616&lng=2376&zoom=5,DLC2_Complete,ChestArea3,Chest_C,BP_BuyBoomeraxePenetration_C,,,boomeraxe_penetration,Thrown Penetration +,,,chests,powerup,8552
23.600847442411894,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-42624&lng=3200&zoom=5,DLC2_Complete,BP_MonsterChest_2,BP_MonsterChest_C,BP_DoubleHealthLoot_C,,,health,Double Healing Drops,,,chests,powerup,8450
134.03763246893462,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-51138&lng=5326&zoom=5,DLC2_Complete,ChestArea14,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,8278
201.60010972829093,https://supragamescommunity.github.io/maps/#mapId=siu&lat=1104&lng=7016&zoom=5,DLC2_SecretLavaArea,SecretLavaArea_Chest01_1,Chest_C,BP_BuyGunCapacity+3shots_C,,,gun_upgrade,Ammo Capacity+,,,chests,powerup,10446
864.7133020194434,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-44658&lng=7018&zoom=5,DLC2_Complete,BP_A3_RobBoss_2,BP_A3_RobBoss_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,8096
241.2464259144786,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-39808&lng=7744&zoom=5,DLC2_Complete,ChestArea3_70,Chest_C,BP_BuyGunDamage+100pct_C,,,gun_damage,Gun Damage +100%,,,chests,powerup,8552
122.10007256373719,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-38934&lng=8368&zoom=5,DLC2_Complete,ChestArea3_62,Chest_C,BP_BuyBoomeraxeThrowSpeed_C,,,boomeraxe_speed,Throw Speed +,,,chests,powerup,8748
319.5465061505885,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-35752&lng=8856&zoom=5,DLC2_Complete,ChestArea3_21,Chest_C,BuyHealthRegenMax+1_C,,,health_regen_max,Regeneration +1,,,chests,powerup,8866
63.97671377220256,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-26094&lng=11974&zoom=5,DLC2_Complete,ChestTown_10,Chest_C,BP_BuyBoomeraxePenetration_C,,,boomeraxe_penetration,Thrown Penetration +,,,chests,powerup,6079
370.3392186733,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-28072&lng=15548&zoom=5,DLC2_Complete,ChestTownFiregunonly,Chest_C,BP_Purchase_TranslocatorCooldown_C,,,translocator_cooldown,Translocator Cooldown,,,chests,powerup,6576
166.30965484513595,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-23994&lng=16540&zoom=5,DLC2_Complete,ChestTown_8,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,6600
108.65758264101262,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-9990&lng=17296&zoom=5,DLC2_Complete,BP_MonsterChest2_2,BP_MonsterChest_C,BuyEnemiesLoot_C,,,see_health_bar,Health Bars,,,chests,powerup,5891
512.0784732325175,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-7016&lng=17848&zoom=5,DLC2_Complete,ChestArea1_52,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,5872
272.6915853938821,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-26460&lng=18178&zoom=5,DLC2_Complete,ChestTown_3,Chest_C,BuyHealthRegenMax+1_C,,,health_regen_max,Regeneration +1,,,chests,powerup,6244
270.02847702885833,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-24328&lng=18504&zoom=5,DLC2_Complete,ChestTown2,Chest_C,BuyCritChance+5_C,,,sword_damage,Critical Chance +5%,,,chests,powerup,6244
116.25940982922772,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-22356&lng=19952&zoom=5,DLC2_Complete,ChestTown_61,Chest_C,BP_BuyGunDuration+2s_C,,,loot,Stun Duration +2,,,chests,powerup,6698
578.2898115776111,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-30464&lng=21568&zoom=5,DLC2_Complete,ChestTown_66,Chest_C,BP_BuyGunDuration+2s_C,,,loot,Stun Duration +2,,,chests,powerup,6680
515.8757678045388,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-22320&lng=21568&zoom=5,DLC2_Complete,ChestTown_24,Chest_C,BP_BuyBoomeraxeDistance_C,,,boomeraxe_throw_distance,Thrown Distance +,,,chests,powerup,6712
124.758000520551,https://supragamescommunity.github.io/maps/#mapId=siu&lat=10260&lng=21958&zoom=5,DLC2_Complete,ChestArea1_4,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,5590
285.25633530932566,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-31428&lng=22084&zoom=5,DLC2_Complete,ChestTown_9,Chest_C,BuyHealthRegenMax+1_C,,,health_regen_max,Regeneration +1,,,chests,powerup,6346
318.4471239127495,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-22104&lng=23722&zoom=5,DLC2_Complete,ChestTown_81,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,6759
25.28339994552109,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-30200&lng=23832&zoom=5,DLC2_Complete,ChestTown_64,Chest_C,BP_PickaxeDamage+1_C,,,sword_damage,Pickaxe Damage +1,,,chests,powerup,1059
141.40492167992306,https://supragamescommunity.github.io/maps/#mapId=siu&lat=16866&lng=24424&zoom=5,DLC2_Complete,ChestArea1_1,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,5231
380.9773779533465,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-26152&lng=24424&zoom=5,DLC2_Complete,ChestTown4,Chest_C,BuyHealthRegenMax+1_C,,,health_regen_max,Regeneration +1,,,chests,powerup,6244
97.91489689519456,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-20440&lng=25432&zoom=5,DLC2_Complete,ChestTown_51,Chest_C,BuyCritChance+5_C,,,sword_damage,Critical Chance +5%,,,chests,powerup,6215
237.70308507218,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-28340&lng=25662&zoom=5,DLC2_Complete,ChestTown_40,Chest_C,BP_BuyBoomeraxePenetration_C,,,boomeraxe_penetration,Thrown Penetration +,,,chests,powerup,6862
367.7942646805371,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-18440&lng=26488&zoom=5,DLC2_Complete,ChestTown,Chest_C,BP_PickaxeDamage+1_C,,,sword_damage,Pickaxe Damage +1,,,chests,powerup,6801
234.15254981318245,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-24624&lng=27610&zoom=5,DLC2_Complete,ChestTown_50,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,6862
428.01116134671736,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-32168&lng=31192&zoom=5,DLC2_Complete,ChestArea4_29,Chest_C,BP_BuyGunRechargeTime-50pct_C,,,loot,Reload Time -50%,,,chests,powerup,9010
229.60527509758623,https://supragamescommunity.github.io/maps/#mapId=siu&lat=13698&lng=33730&zoom=5,DLC2_Complete,ChestArea1_69,Chest_C,BP_BuyBoomeraxeThrowSpeed_C,,,boomeraxe_speed,Throw Speed +,,,chests,powerup,5541
138.25885188717652,https://supragamescommunity.github.io/maps/#mapId=siu&lat=9288&lng=35710&zoom=5,DLC2_Complete,ChestArea1_63,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,5377
356.9034659876058,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-23056&lng=36944&zoom=5,DLC2_Complete,ChestArea2_67,Chest_C,BP_BuyBoomeraxeThrowSpeed_C,,,boomeraxe_speed,Throw Speed +,,,chests,powerup,7981
255.14657906719498,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-47200&lng=38400&zoom=5,DLC2_Complete,ChestArea4_33,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,9085
103.61528162831033,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-47472&lng=38496&zoom=5,DLC2_Complete,ChestArea4_32,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,9085
26.273529551671185,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-48024&lng=43808&zoom=5,DLC2_Complete,BP_MonsterChest3_2,BP_MonsterChest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,9267
810.7071015791917,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-19720&lng=44400&zoom=5,DLC2_Complete,ChestArea2_39,Chest_C,BP_BuyGunCapacity+3shots_C,,,gun_upgrade,Ammo Capacity+,,,chests,powerup,6914
80.71836256878687,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-46136&lng=47448&zoom=5,DLC2_Complete,ChestArea4_38,Chest_C,BuyCritChance+5_C,,,sword_damage,Critical Chance +5%,,,chests,powerup,9988
55.31383792961673,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-57580&lng=48708&zoom=5,DLC2_Complete,ChestArea4_45,Chest_C,BP_BuyGunCapacity+3shots_C,,,gun_upgrade,Ammo Capacity+,,,chests,powerup,9321
46.791918438273434,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-25872&lng=49976&zoom=5,DLC2_Complete,ChestArea2_11,Chest_C,BP_DoubleHealthLoot_C,,,health,Double Healing Drops,,,chests,powerup,7802
50.15974481593781,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-60902&lng=50112&zoom=5,DLC2_Complete,Chest5_2,Chest_C,BP_DoubleHealthLoot_C,,,health,Double Healing Drops,,,chests,powerup,9361
146.31201761028512,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-42192&lng=51312&zoom=5,DLC2_Complete,ChestArea4_35,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,9882
317.52165280497013,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-11268&lng=54106&zoom=5,DLC2_Complete,ChestArea2_58,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,6980
38.39731945377635,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-49030&lng=54982&zoom=5,DLC2_Complete,ChestArea5,Chest_C,BP_PurchaseHealth+1_C,,,health,Max Health +1,,,chests,powerup,9897
18.86354010098851,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-63944&lng=55116&zoom=5,DLC2_Complete,ChestArea4_55,Chest_C,BP_BuyBoomeraxeDistance_C,,,boomeraxe_throw_distance,Thrown Distance +,,,chests,powerup,9667
399.15103895034724,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-63648&lng=55360&zoom=5,DLC2_Complete,ChestArea4_55,Chest_C,BP_BuyBoomeraxeDistance_C,,,loot,Reload Time -50%,,,chests,powerup,9713
81.75341239130064,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-50260&lng=56156&zoom=5,DLC2_Complete,ChestArea4_71,Chest_C,BP_BuyBoomeraxeThrowSpeed_C,,,boomeraxe_speed,Throw Speed +,,,chests,powerup,9841
92.15239963398012,https://supragamescommunity.github.io/maps/#mapId=siu&lat=-57624&lng=56312&zoom=5,DLC2_Complete,ChestArea4_72,Chest_C,BuyHealthRegenMax+1_C,,,health_regen_max,Regeneration +1,,,chests,powerup,9595
